139
76	-nan(ind)	-nan(ind)	-nan(ind)	0.0	0.0	40.0	-nan(ind)
69	22188.5566	13337.250	-40.15897	0.0	0.0	-360.0	2.0000000
60	21601.9395	13240.530	-143.00000	0.0	0.0	0.0	1.0000000
53	22835.0000	12828.000	-935.00006	0.0	0.0	35.0	2.5000000
59	22831.5098	12830.589	-2759.00000	0.0	0.0	55.0	2.3000000
39	18742.0000	19159.000	-646.00000	0.0	0.0	0.0	6.7199998
60	18307.0000	19449.000	-398.92355	0.0	0.0	0.0	1.0000000
60	16227.6475	19421.877	-682.74463	0.0	0.0	0.0	1.0000000
60	16611.4590	17660.820	-15.28087	0.0	0.0	0.0	1.0000000
51	16269.0000	16582.000	-30.00000	0.0	0.0	-270.0	0.6000000
51	16531.0000	16412.998	-30.00000	0.0	0.0	-270.0	0.6000000
9	16151.0303	16092.729	-12.00000	0.0	0.0	140.0	2.0000000
39	16650.0000	16900.000	-950.00000	0.0	0.0	-180.0	10.0000000
39	15472.9902	18766.006	-503.50696	0.0	0.0	-270.0	7.0000000
60	15414.9990	19034.000	-945.00000	0.0	0.0	0.0	1.0000000
60	14797.0000	18200.000	-454.00000	0.0	0.0	0.0	1.0000000
39	15350.0000	17850.000	-950.00000	0.0	0.0	-270.0	10.0000000
60	13127.0000	18930.000	-454.00003	0.0	0.0	0.0	1.0000000
60	13642.9990	18409.000	-454.00003	0.0	0.0	0.0	1.0000000
60	14148.0000	17778.000	-454.00000	0.0	0.0	0.0	1.0000000
51	15175.9980	17380.000	-30.00000	0.0	0.0	-270.0	0.6000000
51	14962.9990	17612.998	-30.00000	0.0	0.0	-270.0	0.6000000
60	14883.1807	17533.580	-454.00000	0.0	0.0	0.0	1.0000000
9	14893.2891	16982.027	-12.00000	0.0	0.0	155.0	2.0000000
9	14541.0000	17141.000	-12.00000	0.0	0.0	155.0	2.0000000
9	14413.2695	17180.869	-12.00000	0.0	0.0	170.0	2.0000000
9	14719.4092	17060.910	-12.00000	0.0	0.0	155.0	2.0000000
148	15633.8955	16546.949	-29.29000	-15.0	0.0	45.0	1.8000000
9	15586.6299	16595.760	-12.00000	0.0	0.0	150.0	2.0000000
9	15414.0293	16696.299	-12.00000	0.0	0.0	150.0	2.0000000
9	15235.5303	16808.010	-12.00000	0.0	0.0	145.0	2.0000000
9	15727.9189	16488.430	-12.00000	0.0	0.0	135.0	2.0000000
9	16003.6504	16212.140	-17.83154	0.0	0.0	140.0	2.0000000
9	15853.3887	16347.979	-17.84995	0.0	0.0	135.0	2.0000000
9	15233.9297	16114.879	-26.00000	0.0	0.0	-120.0	2.0000000
9	15066.3682	16901.070	-12.00000	0.0	0.0	155.0	2.0000000
9	14753.1299	16517.971	-26.00002	0.0	0.0	-30.0	2.0000000
9	15164.6191	16300.699	-26.00000	0.0	0.0	-30.0	2.0000000
9	14907.4893	16436.930	-26.00000	0.0	0.0	-30.0	2.0000000
9	15049.9395	16360.010	-26.00000	0.0	0.0	-30.0	2.0000000
80	14684.1094	16139.160	-3.03214	0.0	0.0	105.0	0.3000000
9	14400.9658	16155.000	-26.00000	0.0	0.0	60.0	2.0000000
9	14484.8408	16312.689	-26.00000	0.0	0.0	60.0	2.0000000
9	14570.0986	16466.750	-26.00000	0.0	0.0	60.0	2.0000000
89	14816.0000	16112.999	-440.00000	0.0	0.0	-210.0	2.5200000
9	14246.8594	17022.049	-12.00000	0.0	0.0	260.0	2.0000000
11	14300.0000	17186.000	-18.00000	0.0	0.0	220.0	2.0000000
11	14330.5391	17196.420	-18.00000	0.0	0.0	190.0	2.0000000
11	14278.4590	17152.090	-18.00000	0.0	0.0	255.0	2.0000000
60	13348.7197	17199.590	-454.00000	0.0	0.0	0.0	1.0000000
9	14202.7500	16846.230	-12.00000	0.0	0.0	257.0	2.0000000
9	14146.2891	16662.447	-12.00000	0.0	0.0	250.0	2.0000000
9	14061.2334	16494.205	-12.00000	0.0	0.0	245.0	2.0000000
60	13835.4004	16694.688	-454.00000	0.0	0.0	0.0	1.0000000
9	13962.5195	16342.027	-12.00000	0.0	0.0	240.0	2.0000000
9	14083.3896	16063.710	-16.00000	0.0	0.0	-25.0	2.0000000
9	13922.6787	16137.704	-16.00037	0.0	0.0	-20.0	2.0000000
9	13874.1895	16219.181	-12.00000	0.0	0.0	235.0	2.0000000
11	13864.1094	16146.370	-18.00000	0.0	0.0	285.0	2.0000000
11	13843.7100	16168.899	-18.00000	0.0	0.0	270.0	2.0000000
60	12976.3398	16584.859	-454.00000	0.0	0.0	0.0	1.0000000
51	17377.5000	15229.449	-30.00000	0.0	0.0	-270.0	0.6000000
51	17109.0000	15386.000	-30.00000	0.0	0.0	-270.0	0.6000000
9	16526.6602	15675.108	-12.00000	0.0	0.0	120.0	2.0000000
156	16316.5801	16024.289	-1.47000	0.0	0.0	-405.0	1.7000000
9	16413.5801	15826.120	-12.00000	0.0	0.0	130.0	2.0000000
9	16286.5293	15970.020	-12.00000	0.0	0.0	130.0	2.0000000
76	16743.8301	15445.790	-10.39000	0.0	0.0	-730.0	0.1700000
9	16722.4199	15356.839	-12.00000	0.0	0.0	120.0	2.0000000
9	16626.1797	15517.779	-12.00000	0.0	0.0	120.0	2.0000000
71	16417.0000	15500.000	-7.00000	0.0	0.0	0.0	0.8000000
9	16213.7100	15274.170	-26.00000	0.0	0.0	-1140.0	2.0000000
39	17600.0000	15600.000	-950.00000	0.0	0.0	45.0	10.0000000
9	17023.0000	14902.000	-17.00000	0.0	0.0	112.0	2.0000000
9	16940.0703	15047.339	-12.00000	0.0	0.0	120.0	2.0000000
76	17311.0000	14398.000	-45.32790	0.0	0.0	-730.0	0.1500000
9	17094.4980	14725.229	-17.07115	0.0	0.0	110.0	2.0000000
9	17241.8711	14363.660	-12.00000	0.0	0.0	110.0	2.0000000
9	17167.1484	14545.090	-12.00000	0.0	0.0	110.0	2.0000000
9	16835.9805	15189.169	-12.00000	0.0	0.0	130.0	2.0000000
9	16297.5996	15140.219	-26.00000	0.0	0.0	-1140.0	2.0000000
9	16373.1006	15007.489	-26.00000	0.0	0.0	-1140.0	2.0000000
9	16452.5703	14891.710	-26.00000	0.0	0.0	-1140.0	2.0000000
9	16205.4004	14595.223	-26.00000	0.0	0.0	-875.0	2.0000000
9	16355.0000	14675.000	-26.00000	0.0	0.0	-870.0	2.0000000
39	18200.0000	14050.000	-950.00000	0.0	0.0	-45.0	10.0000000
51	17743.0000	14203.000	-30.00000	0.0	0.0	-270.0	0.6000000
9	17329.3008	14022.090	-12.00000	0.0	0.0	95.0	2.0000000
9	17289.2988	14195.689	-12.00000	0.0	0.0	100.0	2.0000000
9	17364.8477	13688.069	-12.00000	0.0	0.0	90.0	2.0000000
9	17369.9902	13532.812	-12.00000	0.0	0.0	90.0	2.0000000
9	17357.0801	13845.128	-12.00000	0.0	0.0	95.0	2.0000000
51	17637.9980	13820.000	-30.00000	0.0	0.0	-270.0	0.6000000
9	16921.8203	13679.620	-26.00000	0.0	0.0	-75.0	2.0000000
9	16083.0000	13989.999	-15.17713	0.0	0.0	-70.0	2.0000000
9	16611.6992	13799.930	-26.00000	0.0	0.0	-710.0	2.0000000
9	16777.3496	13823.310	-26.00000	0.0	0.0	-710.0	2.0000000
71	16280.5098	13920.760	-10.82329	0.0	0.0	0.0	1.0000000
9	16248.2998	13740.440	-26.00000	0.0	0.0	-10.0	2.0000000
9	16442.0000	13771.001	-26.00000	0.0	0.0	-710.0	2.0000000
9	16159.0000	13787.999	-12.00000	0.0	0.0	-70.0	2.0000000
59	16270.6299	13594.540	-463.00000	0.0	0.0	0.0	1.0000000
129	16253.9990	13578.999	-450.00000	0.0	0.0	-75.0	2.0999999
53	16092.7686	13583.702	-1392.99988	0.0	0.0	-80.0	2.5000000
9	17375.8398	13370.877	-12.00000	0.0	0.0	90.0	2.0000000
9	17380.0000	13183.152	-12.00000	0.0	0.0	90.0	2.0000000
9	16996.2305	13324.899	-26.00000	0.0	0.0	-75.0	2.0000000
9	16958.0898	13502.290	-26.00000	0.0	0.0	-75.0	2.0000000
7	17464.0000	12910.001	-3.00000	0.0	0.0	-720.0	8.3299999
9	17381.2305	13019.879	-12.00000	0.0	0.0	90.0	2.0000000
37	17583.0000	12896.001	-12.00000	0.0	0.0	-180.0	8.0000000
9	17384.0000	12821.265	-22.00000	0.0	0.0	90.0	2.0000000
27	17464.0996	12650.000	-25.79505	0.0	0.0	-90.0	3.5000000
9	17389.0000	12650.000	-22.00000	0.0	0.0	90.0	2.0000000
9	16567.3887	13137.819	-26.00000	0.0	0.0	-165.0	2.0000000
9	16737.3984	13182.649	-26.00000	0.0	0.0	-165.0	2.0000000
9	16905.4590	13225.920	-26.00000	0.0	0.0	-165.0	2.0000000
71	16451.0898	13450.431	-6.82000	0.0	0.0	0.0	1.0000000
101	16228.9199	13248.630	-0.57476	0.0	0.0	0.0	1.0000000
89	16626.9980	13452.000	-440.00000	0.0	0.0	-260.0	2.5200000
59	16283.7100	13489.811	-463.00000	0.0	0.0	0.0	1.0000000
59	16303.9902	13395.500	-463.00000	0.0	0.0	0.0	1.0000000
59	16321.8203	13298.129	-463.00000	0.0	0.0	0.0	1.0000000
59	16336.7891	13204.950	-463.00000	0.0	0.0	0.0	1.0000000
129	16336.4990	13218.020	-450.00000	0.0	0.0	-75.0	2.0999999
129	16293.3457	13379.742	-450.00000	0.0	0.0	-75.0	2.0999999
9	16391.0000	13072.000	-26.00000	0.0	0.0	210.0	2.0000000
9	16335.0010	13000.999	-12.00000	0.0	0.0	-90.0	2.0000000
9	16342.3311	12814.437	-25.75080	0.0	0.0	-90.0	2.0000000
27	16239.0000	12653.000	-23.33368	0.0	0.0	90.0	3.5000000
53	16166.0000	13172.000	-1392.99988	0.0	0.0	-80.0	2.5000000
53	16118.0068	13440.213	-1392.99988	0.0	0.0	-80.0	2.5000000
53	16142.3916	13303.664	-1392.99988	0.0	0.0	-80.0	2.5000000
59	16075.7842	13604.352	-3259.99976	0.0	0.0	120.0	2.2000000
59	16118.3438	13457.692	-3259.99976	0.0	0.0	120.0	2.2000000
59	16137.3643	13320.372	-3259.99976	0.0	0.0	120.0	2.2000000
59	16172.5039	13153.583	-3259.99976	0.0	0.0	120.0	2.2000000
9	15871.0400	15277.010	-26.00000	0.0	0.0	-1050.0	2.0000000
9	16021.8906	15355.229	-26.00000	0.0	0.0	-1050.0	2.0000000
9	15335.0010	15275.998	-17.00000	0.0	0.0	-48.0	2.0000000
71	14874.4795	15686.580	-12.00000	0.0	0.0	0.0	0.9000000
91	14858.3027	15845.000	-8.51698	15.0	0.0	90.0	1.9000000
9	15144.8301	15961.580	-26.00000	0.0	0.0	-120.0	2.0000000
9	14983.4062	15652.314	-26.00000	0.0	0.0	-105.0	2.0000000
9	15054.1719	15797.299	-26.00000	0.0	0.0	-120.0	2.0000000
148	14778.2988	15853.450	-36.81438	-15.0	0.0	135.0	1.8000000
59	14865.0303	15712.289	-463.00000	0.0	0.0	0.0	1.0000000
129	14828.0000	15718.930	-450.00000	0.0	0.0	-28.0	2.0999999
59	14454.3291	15944.170	-463.00000	0.0	0.0	0.0	1.0000000
59	14553.9199	15884.819	-463.00000	0.0	0.0	0.0	1.0000000
59	14659.9287	15829.147	-459.45996	0.0	0.0	0.0	1.0000000
59	14761.1104	15768.989	-463.00000	0.0	0.0	0.0	1.0000000
129	14475.1553	15909.042	-450.00000	0.0	0.0	-25.0	2.0999999
129	14662.2695	15815.875	-450.00000	0.0	0.0	-25.0	2.0999999
9	15008.9492	15569.940	-12.00000	0.0	0.0	-40.0	2.0000000
9	15174.0010	15433.000	-17.00000	0.0	0.0	-40.0	2.0000000
53	14505.2979	15711.616	-1392.99988	0.0	0.0	-30.0	2.5000000
53	14372.0000	15788.664	-1392.99988	0.0	0.0	-30.0	2.5000000
53	14766.8789	15560.720	-1392.99988	0.0	0.0	-30.0	2.5000000
53	14637.9990	15635.001	-1392.99988	0.0	0.0	-30.0	2.5000000
9	15726.4375	15193.689	-26.00000	0.0	0.0	-1050.0	2.0000000
9	15464.9688	15124.330	-14.00000	0.0	0.0	-48.0	2.0000000
9	15554.5625	15119.604	-26.00000	0.0	0.0	-705.0	2.0000000
89	16033.6094	14940.695	-440.00000	0.0	0.0	-240.0	2.5200000
59	15642.2822	14969.479	-463.00000	0.0	0.0	0.0	1.0000000
59	15702.4785	14863.729	-463.00000	0.0	0.0	0.0	1.0000000
129	15625.4346	14954.090	-450.00000	0.0	0.0	-60.0	2.0999999
76	15842.7900	14653.038	-51.16579	0.0	0.0	-820.0	0.1700000
9	16058.6201	14511.029	-26.00000	0.0	0.0	-875.0	2.0000000
9	15946.3887	14428.988	-26.00000	0.0	0.0	-855.0	2.0000000
9	15923.2998	14374.900	-12.00000	0.0	0.0	-65.0	2.0000000
59	15820.0000	14661.000	-463.00000	0.0	0.0	0.0	1.0000000
129	15847.0000	14570.000	-450.00000	0.0	0.0	-60.0	2.0999999
59	15767.4502	14761.909	-463.00000	0.0	0.0	0.0	1.0000000
59	15870.9004	14561.070	-463.00000	0.0	0.0	0.0	1.0000000
129	15734.0391	14759.874	-450.00000	0.0	0.0	-60.0	2.0999999
53	15476.3506	14899.981	-1392.99988	0.0	0.0	-60.0	2.5000000
53	15713.1270	14490.006	-1392.99988	0.0	0.0	-60.0	2.5000000
53	15555.7803	14762.381	-1392.99988	0.0	0.0	-60.0	2.5000000
53	15634.5488	14625.999	-1392.99988	0.0	0.0	-60.0	2.5000000
51	13958.0996	15654.318	-4.00000	-10.0	0.0	-45.0	0.7000000
9	14313.6670	16016.000	-26.00000	0.0	0.0	50.0	2.0000000
9	14258.1299	15973.850	-12.00000	0.0	0.0	-25.0	2.0000000
51	13998.3994	15826.649	-133.00000	-10.0	0.0	-45.0	0.5000000
57	13845.0000	15624.739	-225.63000	0.0	0.0	45.0	5.0000000
57	13710.6992	15603.130	-37.00000	0.0	0.0	45.0	3.0000000
60	13375.4990	16020.350	-454.00000	0.0	0.0	0.0	1.0000000
57	13185.2314	15399.409	-65.28513	0.0	0.0	45.0	3.0000000
125	12696.6084	15457.919	-496.00000	0.0	0.0	495.0	1.1000000
57	12972.4443	15353.000	-807.57867	0.0	0.0	45.0	2.0000000
39	13542.6494	15476.460	-950.00000	0.0	0.0	-148.0	10.0000000
39	12683.3574	15455.518	-1452.00000	0.0	0.0	-148.0	10.0000000
57	13591.0000	15142.000	-162.00000	0.0	0.0	45.0	2.5000000
57	13479.0928	15108.534	-99.63083	0.0	0.0	45.0	3.0000000
60	13109.9590	14991.849	-454.00000	0.0	0.0	0.0	1.0000000
57	12760.2295	15140.470	-687.56000	0.0	0.0	45.0	5.0000000
129	12885.0010	14411.000	-683.00000	0.0	0.0	170.0	1.5000000
129	12756.0000	14425.999	-683.00000	0.0	0.0	175.0	1.5000000
129	13012.9990	14387.999	-683.00000	0.0	0.0	170.0	1.5000000
53	13394.0000	14372.003	-1428.00000	0.0	0.0	-205.0	2.0000000
53	13032.0010	14496.303	-1428.00000	0.0	0.0	-195.0	2.0000000
59	14372.1035	15806.073	-3259.99976	0.0	0.0	120.0	2.2000000
59	14509.7051	15697.603	-3259.99976	0.0	0.0	120.0	2.2000000
59	14775.9951	15553.651	-3259.99976	0.0	0.0	120.0	2.2000000
59	14646.1943	15622.673	-3259.99976	0.0	0.0	120.0	2.2000000
60	15143.9990	14439.000	-2105.00000	0.0	0.0	0.0	1.0000000
59	15475.2285	14891.219	-3259.99976	0.0	0.0	120.0	2.2000000
59	15636.9385	14619.438	-3259.99976	0.0	0.0	120.0	2.2000000
59	15720.9287	14483.189	-3259.99976	0.0	0.0	120.0	2.2000000
59	15550.9082	14770.158	-3259.99976	0.0	0.0	120.0	2.2000000
60	14094.1494	15159.890	-2105.00000	0.0	0.0	0.0	1.0000000
76	15941.7695	14242.009	-20.82000	0.0	0.0	-775.0	0.1700000
9	16010.4004	14187.999	-16.24768	0.0	0.0	-65.0	2.0000000
51	15748.8984	14087.149	-40.51000	-10.0	0.0	0.0	0.6000000
51	15579.1475	13845.439	-48.97000	-10.0	0.0	90.0	0.5000000
57	15666.9492	13486.009	-32.60000	0.0	0.0	45.0	3.0000000
60	15769.2197	13219.809	-300.00000	0.0	0.0	0.0	1.0000000
57	15633.0000	13295.000	-143.00000	0.0	0.0	45.0	4.0000000
57	15302.9404	13106.771	-53.39439	0.0	0.0	45.0	3.0000000
129	14372.0000	13107.001	-683.00000	0.0	0.0	105.0	1.5000000
60	15180.0000	12952.000	-300.00000	0.0	0.0	0.0	1.0000000
129	14422.0000	12811.000	-683.00000	0.0	0.0	95.0	1.5000000
129	14402.0000	12961.000	-683.00000	0.0	0.0	100.0	1.5000000
39	15345.0000	13460.001	-950.00000	0.0	0.0	-238.0	10.0000000
53	14441.7754	13246.280	-1428.00000	0.0	0.0	-250.0	2.0000000
53	14533.0000	12866.000	-1428.00000	0.0	0.0	-270.0	2.0000000
129	13789.0000	14003.999	-683.00000	0.0	0.0	140.0	1.5000000
129	13674.0010	14095.000	-683.00000	0.0	0.0	145.0	1.5000000
129	13550.0000	14174.001	-683.00000	0.0	0.0	150.0	1.5000000
129	14185.0010	13536.000	-683.00000	0.0	0.0	120.0	1.5000000
129	14100.9990	13664.999	-683.00000	0.0	0.0	125.0	1.5000000
129	14002.0000	13787.999	-683.00000	0.0	0.0	130.0	1.5000000
129	13902.0000	13900.000	-683.00000	0.0	0.0	135.0	1.5000000
129	13403.0000	14247.000	-683.00000	0.0	0.0	155.0	1.5000000
129	13267.9990	14305.000	-683.00000	0.0	0.0	160.0	1.5000000
129	13137.0000	14347.000	-683.00000	0.0	0.0	165.0	1.5000000
2	13131.6777	13995.000	-698.00000	0.0	0.0	-290.0	7.9000001
73	12829.6406	13972.778	-550.00000	0.0	0.0	80.0	0.7000000
142	13074.0010	13950.999	-662.00000	0.0	0.0	-80.0	0.7000000
129	13353.9990	13539.999	-673.00000	0.0	0.0	682.0	1.5000000
129	13217.9990	13632.001	-673.00000	0.0	0.0	690.0	1.5000000
129	12738.0000	13785.001	-673.00000	0.0	0.0	714.0	1.5000000
129	13062.9990	13705.385	-672.00000	0.0	0.0	698.0	1.5000000
129	12903.0000	13754.521	-672.00000	0.0	0.0	706.0	1.5000000
53	13735.0010	14181.678	-1428.00000	0.0	0.0	-215.0	2.0000000
53	14037.9990	13912.000	-1428.00000	0.0	0.0	-230.0	2.0000000
53	14267.8896	13607.020	-1428.00000	0.0	0.0	-240.0	2.0000000
53	12932.5957	13628.093	-1428.00000	0.0	0.0	-17.0	2.0000000
129	14325.0000	13259.000	-683.00000	0.0	0.0	110.0	1.5000000
129	14257.0010	13402.000	-683.00000	0.0	0.0	115.0	1.5000000
129	13639.4746	13179.726	-672.00000	0.0	0.0	658.0	1.5000000
129	13564.9990	13312.999	-672.00000	0.0	0.0	666.0	1.5000000
2	13885.0010	13362.000	-698.00000	0.0	0.0	30.0	7.9699998
129	13760.0010	12864.000	-673.00000	0.0	0.0	642.0	1.5000000
129	13710.8340	13025.999	-672.00000	0.0	0.0	650.0	1.5000000
129	13785.0010	12705.000	-672.00000	0.0	0.0	634.0	1.5000000
129	13468.4980	13428.546	-672.00000	0.0	0.0	674.0	1.5000000
60	13042.0000	13020.999	-146.99998	0.0	0.0	0.0	1.0000000
53	13627.6885	12904.283	-1428.00000	0.0	0.0	-77.0	2.0000000
53	13370.5186	13366.000	-1428.00000	0.0	0.0	-48.0	2.0000000
60	12828.0000	13294.000	-1394.00000	0.0	0.0	0.0	1.0000000
64	12650.0000	12650.000	-1998.00000	0.0	0.0	0.0	15.0000000
53	11448.1152	24673.279	-426.00003	0.0	0.0	0.0	2.5000000
53	9598.5430	24608.812	-426.00003	0.0	0.0	0.0	2.5000000
60	12600.6953	24421.062	-17.37590	0.0	0.0	0.0	1.0000000
60	12508.2949	24367.895	-945.00000	0.0	0.0	0.0	1.0000000
53	10546.9707	24375.270	-426.00003	0.0	0.0	0.0	2.5000000
60	6023.0000	24609.000	-562.99994	0.0	0.0	0.0	1.0000000
53	8673.0000	24337.000	-426.00003	0.0	0.0	0.0	2.5000000
53	8059.2202	24546.570	-425.99997	0.0	0.0	-25.0	2.5000000
60	12543.9990	22849.000	-945.00000	0.0	0.0	0.0	1.0000000
60	6014.0000	22626.998	-562.99994	0.0	0.0	0.0	1.0000000
139	5927.9600	22363.543	-77.90860	0.0	0.0	0.0	1.4000000
64	5925.3999	22366.994	-530.46509	0.0	0.0	0.0	5.0000000
60	6280.0000	21923.000	-562.99994	0.0	0.0	0.0	1.0000000
65	6151.8398	20865.551	-75.20000	0.0	0.0	45.0	1.0000000
60	6132.4497	20823.629	-562.99994	0.0	0.0	0.0	1.0000000
60	6259.0000	20126.000	-562.99994	0.0	0.0	0.0	1.0000000
60	5985.0000	19509.000	-562.99994	0.0	0.0	0.0	1.0000000
60	4975.0000	24693.000	-562.99994	0.0	0.0	0.0	1.0000000
60	4437.9995	25201.998	-562.99994	0.0	0.0	0.0	1.0000000
39	4180.0000	24856.789	-635.99994	0.0	0.0	90.0	7.0000000
60	3734.0000	24740.000	-562.99994	0.0	0.0	0.0	1.0000000
60	5669.9995	23770.000	-562.99994	0.0	0.0	0.0	1.0000000
60	4281.0000	24514.000	-562.99994	0.0	0.0	0.0	1.0000000
60	5253.9995	23087.998	-562.99994	0.0	0.0	0.0	1.0000000
60	4583.0000	23642.000	-562.99994	0.0	0.0	0.0	1.0000000
60	3075.0000	24518.998	-562.99994	0.0	0.0	0.0	1.0000000
60	4000.9998	23672.000	-562.99994	0.0	0.0	0.0	1.0000000
60	3149.0000	23668.000	-562.99994	0.0	0.0	0.0	1.0000000
60	2426.0000	23554.998	-562.99994	0.0	0.0	0.0	1.0000000
60	2892.0000	23229.998	-562.99994	0.0	0.0	0.0	1.0000000
60	1898.0000	25259.000	-562.99994	0.0	0.0	0.0	1.0000000
64	916.8387	25258.000	-635.01294	0.0	0.0	0.0	4.5000000
60	1069.0000	25223.000	-562.99994	0.0	0.0	0.0	1.0000000
24	1142.0000	24751.314	-197.99998	0.0	0.0	-360.0	1.0000000
60	664.4778	25115.607	-40.95612	0.0	0.0	0.0	1.0000000
44	216.5300	25168.928	-252.00000	0.0	0.0	60.0	2.9000001
60	250.0000	25073.000	-562.99994	0.0	0.0	0.0	1.0000000
60	651.8700	24665.328	-296.03653	0.0	0.0	0.0	1.0000000
60	177.0000	24725.000	-41.00000	0.0	0.0	0.0	1.0000000
39	214.0000	25171.000	-947.99994	0.0	0.0	0.0	7.1999998
60	2271.0000	24515.000	-562.99994	0.0	0.0	0.0	1.0000000
60	1741.0000	24548.000	-562.99994	0.0	0.0	0.0	1.0000000
60	1173.0000	24515.998	-562.99994	0.0	0.0	0.0	1.0000000
60	728.0000	23860.000	-562.99994	0.0	0.0	0.0	1.0000000
60	1710.9999	22933.000	-562.99994	0.0	0.0	0.0	1.0000000
60	812.0000	23274.000	-562.99994	0.0	0.0	0.0	1.0000000
64	10.9685	24447.123	-615.42847	0.0	0.0	0.0	4.5000000
60	106.0000	24246.000	-562.99994	0.0	0.0	0.0	1.0000000
24	565.4243	24162.000	-197.99998	0.0	0.0	-450.0	1.0000000
60	75.0000	23293.000	-562.99994	0.0	0.0	0.0	1.0000000
60	5508.0000	22411.000	-562.99994	0.0	0.0	0.0	1.0000000
60	4653.9995	22826.000	-562.99994	0.0	0.0	0.0	1.0000000
60	2643.9998	22085.000	-562.99994	0.0	0.0	0.0	1.0000000
129	5594.0454	20702.123	-103.00000	0.0	0.0	83.1	2.0999999
129	5562.8340	20557.768	-103.00000	0.0	0.0	70.1	2.0999999
129	5511.8706	20436.066	-103.00000	0.0	0.0	60.1	2.0999999
59	5581.1602	20697.650	-90.00000	0.0	0.0	73.0	1.0000000
59	5560.0000	20626.998	-90.00000	0.0	0.0	73.0	1.0000000
59	5493.8501	20424.658	-90.00000	0.0	0.0	73.0	1.0000000
59	5514.5098	20488.131	-90.00000	0.0	0.0	73.0	1.0000000
59	5537.7798	20556.637	-90.00000	0.0	0.0	73.0	1.0000000
89	5230.4741	20664.658	-90.25002	0.0	0.0	-108.0	2.5000000
53	5750.0000	20645.000	-1042.99988	0.0	0.0	72.0	2.5000000
53	5660.0000	20368.000	-1042.99988	0.0	0.0	72.0	2.5000000
53	5704.1689	20503.408	-1043.25000	0.0	0.0	72.0	2.5000000
60	5639.0000	19931.000	-562.99994	0.0	0.0	0.0	1.0000000
89	4655.2739	20097.959	-90.00000	0.0	0.0	-163.0	2.5000000
129	4903.0000	19814.000	-103.00000	0.0	0.0	27.0	2.0999999
129	4615.0000	19729.000	-103.00000	0.0	0.0	10.0	2.0999999
129	4762.9995	19764.000	-103.00000	0.0	0.0	20.0	2.0999999
59	4837.7500	19806.500	-90.00000	0.0	0.0	17.0	1.0000000
59	4909.0200	19830.859	-90.00000	0.0	0.0	17.0	1.0000000
59	4676.3296	19761.789	-90.00000	0.0	0.0	17.0	1.0000000
59	4593.8901	19737.699	-90.00000	0.0	0.0	17.0	1.0000000
59	4757.2197	19783.150	-90.00000	0.0	0.0	17.0	1.0000000
53	4939.4092	19661.500	-1042.99988	0.0	0.0	17.0	2.5000000
53	4801.6064	19619.186	-1042.99988	0.0	0.0	17.0	2.5000000
53	4658.2178	19575.506	-1042.99988	0.0	0.0	17.0	2.5000000
147	2640.9399	19947.457	-270.07452	0.0	0.0	45.0	0.8000000
64	2639.0000	19943.000	-720.38593	0.0	0.0	0.0	4.8000002
60	2872.0000	19487.998	-562.99994	0.0	0.0	0.0	1.0000000
59	5656.1094	20368.188	-2901.99976	0.0	0.0	0.0	2.2000000
59	5753.5200	20641.660	-2901.99976	0.0	0.0	0.0	2.2000000
59	5705.8394	20501.434	-2901.99976	0.0	0.0	0.0	2.2000000
59	4940.0000	19665.998	-2901.99976	0.0	0.0	0.0	2.2000000
59	4801.6699	19621.188	-2901.99976	0.0	0.0	0.0	2.2000000
59	4653.2793	19576.301	-2901.99976	0.0	0.0	0.0	2.2000000
60	2108.0000	22485.000	-562.99994	0.0	0.0	0.0	1.0000000
60	1652.0000	22042.000	-562.99994	0.0	0.0	0.0	1.0000000
60	475.0000	21573.000	-562.99994	0.0	0.0	0.0	1.0000000
60	1553.7600	20741.260	-562.99994	0.0	0.0	0.0	1.0000000
60	2355.0000	20073.000	-562.99994	0.0	0.0	0.0	1.0000000
60	1640.0000	19648.000	-562.99994	0.0	0.0	0.0	1.0000000
60	985.9099	19804.062	-562.99994	0.0	0.0	0.0	1.0000000
39	401.4346	20890.998	-635.99994	0.0	0.0	90.0	7.0000000
60	587.9999	20969.000	-483.69257	0.0	0.0	0.0	1.0000000
60	67.0000	21174.000	-433.78125	0.0	0.0	0.0	1.0000000
60	411.6255	20399.000	-447.39285	0.0	0.0	0.0	1.0000000
64	403.0000	19607.000	-160.97142	0.0	0.0	0.0	4.0000000
60	12521.0000	18798.684	-454.00000	0.0	0.0	0.0	1.0000000
60	11814.9990	18486.275	-454.00000	0.0	0.0	0.0	1.0000000
60	11223.5000	18141.539	-454.00000	0.0	0.0	0.0	1.0000000
60	10590.9893	17898.238	-454.00000	0.0	0.0	0.0	1.0000000
60	9955.0000	18336.000	-454.00000	0.0	0.0	0.0	1.0000000
60	10957.0000	17437.998	-454.00000	0.0	0.0	0.0	1.0000000
9	11035.4717	16976.320	-12.00000	0.0	0.0	109.0	2.0000000
11	11000.6533	17088.254	-18.00000	0.0	0.0	110.0	2.0000000
11	10969.2920	17131.512	-18.00000	0.0	0.0	140.0	2.0000000
9	11174.7432	16624.373	-12.00000	0.0	0.0	118.0	2.0000000
9	11091.6289	16807.742	-12.00000	0.0	0.0	113.0	2.0000000
60	11487.7002	16715.699	-454.00000	0.0	0.0	0.0	1.0000000
